fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,total_acidity,sugar_alcohol_ratio,mineral_index,mean_acidity,total_sulfur,alcohol_quality_interaction,acidity_pH_balance
10.8,1.2,0.41,39.1,0.25,256.5,395.8,1.01636,3.11,1.58,11.4,8,12.41,3.429824561403509,1.83,4.136666666666667,652.3,91.2,3.4726688102893895
8.7,0.74,0.86,45.8,0.144,125.2,300.8,1.01507,2.95,1.64,11.2,8,10.299999999999999,4.089285714285714,1.7839999999999998,3.433333333333333,426.0,89.6,2.949152542372881
10.4,1.09,1.03,42.6,0.281,150.7,265.3,1.02265,3.46,1.07,10.3,8,12.52,4.135922330097087,1.351,4.173333333333333,416.0,82.4,3.0057803468208095
8.4,0.66,0.71,38.7,0.383,117.4,357.3,1.01141,2.88,1.53,12.8,8,9.77,3.0234375,1.913,3.2566666666666664,474.70000000000005,102.4,2.916666666666667
12.5,0.9,0.77,38.7,0.214,221.3,251.5,1.03028,3.08,1.1,10.9,8,14.17,3.5504587155963305,1.314,4.723333333333334,472.8,87.2,4.058441558441558
10.2,0.86,1.23,42.0,0.386,99.7,218.8,1.02379,2.89,1.56,11.7,8,12.29,3.58974358974359,1.9460000000000002,4.096666666666667,318.5,93.6,3.529411764705882
12.0,1.05,1.44,58.0,0.269,234.8,329.1,1.02039,2.98,1.29,12.3,8,14.49,4.715447154471544,1.5590000000000002,4.83,563.9000000000001,98.4,4.026845637583893
12.1,1.0,1.15,50.2,0.383,154.9,386.5,1.01829,3.63,1.3,12.3,8,14.25,4.08130081300813,1.683,4.75,541.4,98.4,3.3333333333333335
11.6,0.91,1.04,54.4,0.45,142.6,365.5,1.02855,2.99,1.2,10.7,8,13.55,5.084112149532711,1.65,4.516666666666667,508.1,85.6,3.8795986622073575
11.1,0.87,0.9,38.9,0.083,107.5,208.6,1.02753,3.32,1.64,11.0,8,12.87,3.536363636363636,1.7229999999999999,4.29,316.1,88.0,3.343373493975904
13.6,1.06,0.56,39.8,0.366,202.7,271.8,1.00904,3.14,1.52,12.7,8,15.22,3.133858267716535,1.8860000000000001,5.073333333333333,474.5,101.6,4.3312101910828025
13.1,1.1,0.69,30.5,0.266,210.9,363.4,1.01182,3.04,1.51,11.2,8,14.889999999999999,2.723214285714286,1.776,4.963333333333333,574.3,89.6,4.309210526315789
13.4,0.76,1.2,59.6,0.28,262.0,338.8,1.02587,2.83,0.74,10.1,8,15.36,5.900990099009901,1.02,5.12,600.8,80.8,4.734982332155477
13.5,1.16,1.26,48.1,0.261,236.7,217.8,1.00872,3.04,1.68,10.8,8,15.92,4.453703703703703,1.9409999999999998,5.306666666666667,454.5,86.4,4.440789473684211
12.9,1.0,1.25,41.4,0.235,155.9,199.7,1.01392,3.11,1.08,11.7,8,15.15,3.5384615384615388,1.315,5.05,355.6,93.6,4.147909967845659
13.6,0.71,0.84,57.5,0.262,147.9,282.9,1.0191,3.05,1.53,10.1,8,15.149999999999999,5.693069306930694,1.792,5.05,430.79999999999995,80.8,4.4590163934426235
9.8,1.42,0.28,42.8,0.174,244.3,315.2,1.00655,3.1,1.38,11.3,8,11.5,3.787610619469026,1.5539999999999998,3.8333333333333335,559.5,90.4,3.1612903225806455
9.4,0.74,0.55,24.0,0.201,136.2,222.3,1.0039,3.29,1.62,12.4,8,10.690000000000001,1.9354838709677418,1.8210000000000002,3.563333333333334,358.5,99.2,2.857142857142857
13.3,1.21,1.17,39.2,0.223,216.9,300.2,1.00444,2.9,1.41,12.3,8,15.680000000000001,3.186991869918699,1.633,5.2266666666666675,517.1,98.4,4.586206896551724
11.2,1.04,0.89,54.9,0.241,243.2,268.0,1.01745,3.21,0.94,11.0,8,13.129999999999999,4.990909090909091,1.181,4.376666666666666,511.2,88.0,3.4890965732087227
10.5,1.23,0.91,47.5,0.162,183.4,295.4,1.00041,3.15,1.42,11.2,8,12.64,4.241071428571429,1.5819999999999999,4.213333333333334,478.79999999999995,89.6,3.3333333333333335
9.3,0.64,0.86,41.5,0.368,147.8,373.7,1.0212,3.02,1.3,12.7,8,10.8,3.267716535433071,1.6680000000000001,3.6,521.5,101.6,3.079470198675497
11.5,1.0,1.06,52.6,0.304,247.5,327.9,1.01315,3.26,0.9,10.0,8,13.56,5.26,1.204,4.5200000000000005,575.4,80.0,3.5276073619631902
13.8,1.04,0.83,41.6,0.159,191.6,248.8,1.02006,3.24,0.96,11.6,8,15.67,3.586206896551724,1.119,5.223333333333334,440.4,92.8,4.2592592592592595
14.2,0.69,0.81,53.7,0.167,65.4,326.8,1.01785,3.18,1.14,11.2,8,15.7,4.794642857142858,1.307,5.233333333333333,392.20000000000005,89.6,4.465408805031446
9.9,1.23,0.68,41.1,0.264,221.6,306.3,1.00081,3.41,1.48,11.1,8,11.81,3.702702702702703,1.744,3.936666666666667,527.9,88.8,2.903225806451613
11.9,0.45,1.1,48.2,0.212,104.5,308.5,1.02741,2.98,1.34,11.1,8,13.45,4.342342342342342,1.552,4.483333333333333,413.0,88.8,3.993288590604027
10.9,0.95,1.16,42.4,0.432,165.1,304.3,1.01931,3.29,1.35,11.4,8,13.01,3.7192982456140347,1.782,4.336666666666667,469.4,91.2,3.31306990881459
12.2,1.42,1.37,26.5,0.412,193.4,173.9,1.02644,2.94,1.04,12.9,8,14.989999999999998,2.054263565891473,1.452,4.996666666666666,367.3,103.2,4.149659863945578
8.6,1.17,1.09,42.6,0.275,201.2,224.6,1.01222,3.37,1.23,11.2,8,10.86,3.803571428571429,1.505,3.6199999999999997,425.79999999999995,89.6,2.551928783382789
9.6,0.92,0.71,29.1,0.133,192.2,320.0,1.00421,3.18,1.32,13.1,8,11.23,2.221374045801527,1.453,3.7433333333333336,512.2,104.8,3.0188679245283017
11.6,1.27,0.91,42.1,0.42,98.1,278.4,1.01039,3.16,0.91,11.4,8,13.78,3.692982456140351,1.33,4.593333333333333,376.5,91.2,3.6708860759493667
7.3,1.41,0.6,32.7,0.229,145.4,307.4,1.01616,3.36,1.42,12.8,8,9.309999999999999,2.5546875,1.649,3.103333333333333,452.79999999999995,102.4,2.1726190476190474
13.8,1.09,0.92,47.3,0.4,220.1,297.9,1.0113,3.13,1.1,10.4,8,15.81,4.5480769230769225,1.5,5.2700000000000005,518.0,83.2,4.4089456869009584
8.9,1.32,0.68,43.5,0.316,172.4,278.0,1.02835,3.07,1.09,11.8,8,10.9,3.6864406779661016,1.4060000000000001,3.6333333333333333,450.4,94.4,2.899022801302932
11.8,1.21,0.83,38.5,0.34,152.7,282.2,1.01596,3.22,0.95,11.7,8,13.840000000000002,3.290598290598291,1.29,4.613333333333334,434.9,93.6,3.6645962732919255
11.2,1.26,0.59,51.0,0.174,163.1,251.9,1.01671,3.0,1.35,11.2,8,13.049999999999999,4.553571428571429,1.524,4.35,415.0,89.6,3.733333333333333
11.2,1.34,0.98,40.2,0.439,210.3,268.3,1.0238,3.17,1.15,11.9,8,13.52,3.3781512605042017,1.589,4.506666666666667,478.6,95.2,3.533123028391167
9.0,1.15,0.83,30.9,0.218,239.1,139.3,1.00985,2.98,1.46,10.3,8,10.98,2.9999999999999996,1.678,3.66,378.4,82.4,3.0201342281879193
13.7,0.69,0.42,39.3,0.214,226.7,257.6,1.01045,3.11,0.94,10.4,8,14.809999999999999,3.7788461538461533,1.154,4.9366666666666665,484.3,83.2,4.405144694533762
13.6,1.38,0.9,42.3,0.377,189.3,185.8,1.00959,3.01,1.32,11.0,8,15.88,3.8454545454545452,1.697,5.293333333333334,375.1,88.0,4.51827242524917
13.8,1.09,1.29,44.1,0.247,196.1,369.6,1.00325,3.14,1.46,10.4,8,16.18,4.240384615384615,1.7069999999999999,5.3933333333333335,565.7,83.2,4.3949044585987265
14.8,0.77,1.21,39.0,0.331,141.4,245.5,1.0206,3.09,0.95,11.2,8,16.78,3.482142857142857,1.281,5.593333333333334,386.9,89.6,4.789644012944985
7.9,1.39,1.4,37.3,0.253,80.8,158.1,1.01347,3.42,1.28,12.1,8,10.690000000000001,3.0826446280991733,1.533,3.563333333333334,238.89999999999998,96.8,2.3099415204678366
12.5,1.09,0.83,39.3,0.159,193.9,204.4,1.01006,3.39,0.97,10.8,8,14.42,3.6388888888888884,1.129,4.806666666666667,398.3,86.4,3.687315634218289
6.6,1.03,1.07,46.6,0.155,80.3,250.0,1.02144,3.32,1.08,13.5,8,8.7,3.451851851851852,1.235,2.9,330.3,108.0,1.9879518072289157
12.3,1.17,0.9,43.0,0.364,118.7,404.3,1.01883,2.99,1.35,12.0,8,14.370000000000001,3.5833333333333335,1.714,4.79,523.0,96.0,4.11371237458194
11.1,1.04,0.65,38.3,0.116,236.8,347.1,1.01477,2.91,0.61,10.8,8,12.790000000000001,3.546296296296296,0.726,4.263333333333334,583.9000000000001,86.4,3.8144329896907214
9.0,1.07,1.21,50.8,0.359,195.9,264.5,1.01014,3.16,1.66,12.2,8,11.280000000000001,4.163934426229508,2.019,3.7600000000000002,460.4,97.6,2.848101265822785
10.4,1.18,1.22,34.0,0.156,210.8,310.2,1.00936,3.08,1.57,12.0,8,12.8,2.8333333333333335,1.726,4.266666666666667,521.0,96.0,3.376623376623377
12.1,0.88,1.0,56.2,0.117,175.1,316.0,1.01317,2.93,1.05,11.0,8,13.98,5.109090909090909,1.167,4.66,491.1,88.0,4.129692832764505
9.4,1.27,1.22,43.6,0.31,246.9,309.2,1.02503,3.16,1.16,10.3,8,11.89,4.233009708737864,1.47,3.9633333333333334,556.1,82.4,2.9746835443037973
12.0,1.13,1.21,43.3,0.321,196.0,215.3,1.01255,2.89,1.21,11.2,8,14.34,3.8660714285714284,1.531,4.78,411.3,89.6,4.1522491349480966
11.5,1.13,0.75,47.3,0.268,196.9,359.7,1.02604,3.03,0.64,12.0,8,13.379999999999999,3.9416666666666664,0.908,4.46,556.6,96.0,3.795379537953796
10.1,0.94,1.23,39.1,0.166,87.4,190.4,1.01003,3.18,1.5,11.9,8,12.27,3.2857142857142856,1.666,4.09,277.8,95.2,3.176100628930817
11.3,0.87,1.12,39.2,0.15,229.8,369.7,1.02066,3.05,1.59,11.4,8,13.29,3.43859649122807,1.74,4.43,599.5,91.2,3.704918032786886
8.5,1.33,1.33,49.0,0.285,185.2,273.3,1.01571,3.21,1.36,10.9,8,11.16,4.495412844036697,1.645,3.72,458.5,87.2,2.64797507788162
13.1,1.12,1.13,45.1,0.203,104.0,221.5,1.01901,3.13,0.95,10.1,8,15.349999999999998,4.465346534653466,1.153,5.116666666666666,325.5,80.8,4.185303514376997
9.5,1.3,0.73,37.1,0.136,187.5,333.5,1.01403,3.02,1.57,11.6,8,11.530000000000001,3.1982758620689657,1.706,3.8433333333333337,521.0,92.8,3.1456953642384105
11.4,0.53,0.91,42.2,0.141,210.5,214.1,1.00992,3.51,1.61,11.3,8,12.84,3.734513274336283,1.7510000000000001,4.28,424.6,90.4,3.2478632478632483
8.5,1.16,0.69,45.0,0.394,209.4,373.1,1.01683,3.1,1.22,13.7,8,10.35,3.2846715328467155,1.6139999999999999,3.4499999999999997,582.5,109.6,2.7419354838709675
6.7,0.82,1.32,46.0,0.233,187.1,251.9,1.02173,3.13,1.19,12.6,8,8.84,3.6507936507936507,1.423,2.9466666666666668,439.0,100.8,2.1405750798722045
11.1,0.8,0.85,49.6,0.403,184.2,392.9,1.02123,2.92,0.94,12.3,8,12.75,4.032520325203252,1.343,4.25,577.0999999999999,98.4,3.8013698630136985
9.6,0.76,1.11,60.1,0.488,174.7,377.8,1.02018,3.29,1.28,10.6,8,11.469999999999999,5.669811320754717,1.768,3.823333333333333,552.5,84.8,2.917933130699088
10.7,0.93,0.94,18.2,0.25,252.8,188.0,1.02042,3.01,1.1,12.1,8,12.569999999999999,1.5041322314049586,1.35,4.1899999999999995,440.8,96.8,3.5548172757475083
11.8,0.96,1.15,33.0,0.356,169.6,95.7,1.01246,3.59,0.95,11.8,8,13.910000000000002,2.796610169491525,1.306,4.636666666666668,265.3,94.4,3.286908077994429
8.5,1.15,1.05,31.8,0.055,218.6,175.5,1.01432,3.09,1.25,12.0,8,10.700000000000001,2.65,1.305,3.566666666666667,394.1,96.0,2.750809061488673
12.5,0.84,1.08,50.6,0.327,147.6,144.3,1.02651,3.01,0.92,11.0,8,14.42,4.6000000000000005,1.247,4.806666666666667,291.9,88.0,4.152823920265781
10.2,0.86,0.53,27.3,0.148,170.8,222.3,1.01469,3.11,1.48,10.9,8,11.589999999999998,2.5045871559633026,1.628,3.863333333333333,393.1,87.2,3.279742765273312
7.3,1.15,1.17,41.5,0.311,184.8,270.5,1.02921,3.03,0.92,9.5,8,9.62,4.368421052631579,1.231,3.2066666666666666,455.3,76.0,2.4092409240924093
8.9,0.99,1.14,51.9,0.296,171.7,222.1,1.03317,3.01,0.45,12.9,8,11.030000000000001,4.023255813953488,0.746,3.676666666666667,393.79999999999995,103.2,2.9568106312292364
13.3,1.26,1.08,46.2,0.38,223.5,166.2,1.00947,3.24,1.19,11.7,8,15.64,3.9487179487179493,1.5699999999999998,5.213333333333334,389.7,93.6,4.104938271604938
7.6,1.06,1.04,50.4,0.304,221.5,358.8,1.01579,3.33,1.19,12.2,8,9.7,4.131147540983607,1.494,3.233333333333333,580.3,97.6,2.282282282282282
7.7,0.63,1.2,37.0,0.25,90.6,261.0,1.02349,3.21,0.62,13.6,8,9.53,2.7205882352941178,0.87,3.1766666666666663,351.6,108.8,2.398753894080997
10.8,0.9,1.13,56.3,0.318,98.3,151.7,1.01951,3.27,1.06,11.9,8,12.830000000000002,4.731092436974789,1.3780000000000001,4.276666666666667,250.0,95.2,3.302752293577982
10.9,0.98,0.77,51.1,0.314,59.6,313.8,1.01074,2.94,1.37,13.7,8,12.65,3.7299270072992705,1.6840000000000002,4.216666666666667,373.40000000000003,109.6,3.7074829931972793
10.4,0.72,0.79,51.2,0.299,123.0,276.7,1.00903,3.24,1.14,13.2,8,11.91,3.8787878787878793,1.4389999999999998,3.97,399.7,105.6,3.2098765432098766
12.2,1.45,1.11,36.8,0.25,259.1,404.2,1.01247,3.27,1.31,11.0,8,14.759999999999998,3.3454545454545452,1.56,4.919999999999999,663.3,88.0,3.730886850152905
9.5,1.3,0.73,37.1,0.136,187.5,333.5,1.01403,3.02,1.57,11.6,8,11.530000000000001,3.1982758620689657,1.706,3.8433333333333337,521.0,92.8,3.1456953642384105
12.2,0.89,1.2,35.4,0.123,76.7,325.9,1.01669,3.25,1.13,12.2,8,14.29,2.901639344262295,1.253,4.763333333333333,402.59999999999997,97.6,3.753846153846154
12.1,1.16,0.87,48.7,0.33,186.8,391.5,1.01911,2.98,1.47,10.9,8,14.129999999999999,4.467889908256881,1.8,4.71,578.3,87.2,4.060402684563758
13.1,1.12,1.13,45.1,0.203,104.0,221.5,1.01901,3.13,0.95,10.1,8,15.349999999999998,4.465346534653466,1.153,5.116666666666666,325.5,80.8,4.185303514376997
9.3,0.79,1.23,49.5,0.192,240.2,243.8,1.02457,3.04,1.31,11.8,8,11.32,4.194915254237288,1.502,3.7733333333333334,484.0,94.4,3.05921052631579
12.1,1.07,0.6,23.0,0.195,156.5,254.9,1.01676,3.22,1.43,10.7,8,13.77,2.149532710280374,1.625,4.59,411.4,85.6,3.7577639751552794
12.3,0.97,1.02,52.1,0.188,209.5,186.5,1.01263,3.2,1.39,11.8,8,14.290000000000001,4.415254237288136,1.5779999999999998,4.763333333333334,396.0,94.4,3.84375
13.9,0.7,1.14,32.3,0.407,95.1,279.5,1.02761,3.31,1.59,9.4,8,15.74,3.436170212765957,1.997,5.246666666666667,374.6,75.2,4.19939577039275
10.5,1.1,0.78,46.4,0.143,36.6,261.3,1.01244,2.82,1.02,12.1,8,12.379999999999999,3.834710743801653,1.163,4.126666666666666,297.90000000000003,96.8,3.7234042553191493
12.3,0.92,0.7,55.3,0.208,229.0,215.9,1.01678,2.98,1.54,12.4,8,13.92,4.459677419354838,1.748,4.64,444.9,99.2,4.12751677852349
10.6,1.36,0.76,46.1,0.312,214.1,303.2,1.01184,3.08,1.24,11.8,8,12.719999999999999,3.906779661016949,1.552,4.239999999999999,517.3,94.4,3.4415584415584415
10.4,1.39,1.02,39.5,0.2,151.5,271.6,1.01581,2.93,1.02,11.5,8,12.81,3.4347826086956523,1.22,4.2700000000000005,423.1,92.0,3.5494880546075085
13.5,1.16,1.26,48.1,0.261,236.7,217.8,1.00872,3.04,1.68,10.8,8,15.92,4.453703703703703,1.9409999999999998,5.306666666666667,454.5,86.4,4.440789473684211
11.9,1.29,1.36,28.8,0.253,196.5,300.3,1.03018,2.91,1.6,11.8,8,14.55,2.4406779661016946,1.8530000000000002,4.8500000000000005,496.8,94.4,4.0893470790378
10.3,0.72,1.12,44.1,0.157,208.4,289.7,1.02133,2.91,1.24,13.2,8,12.14,3.3409090909090913,1.397,4.046666666666667,498.1,105.6,3.5395189003436425
13.7,0.5,0.41,45.0,0.213,206.9,292.2,1.01874,2.93,0.92,12.1,8,14.61,3.71900826446281,1.133,4.87,499.1,96.8,4.675767918088737
11.4,0.9,0.67,35.4,0.324,189.9,286.3,1.00496,3.48,0.67,11.0,8,12.97,3.2181818181818183,0.994,4.323333333333333,476.20000000000005,88.0,3.2758620689655173
7.3,1.35,0.61,51.9,0.086,177.7,261.3,1.01566,3.3,1.14,11.8,8,9.26,4.398305084745762,1.226,3.0866666666666664,439.0,94.4,2.2121212121212124
9.1,0.96,0.64,37.5,0.319,136.5,294.7,1.01092,3.54,0.87,10.8,8,10.7,3.472222222222222,1.189,3.5666666666666664,431.2,86.4,2.5706214689265536
11.6,0.99,1.04,51.3,0.303,188.8,251.4,1.01665,3.18,1.18,11.4,8,13.629999999999999,4.5,1.4829999999999999,4.543333333333333,440.20000000000005,91.2,3.6477987421383644
11.8,0.97,0.41,34.4,0.181,153.9,261.5,1.00669,2.92,1.53,10.9,8,13.180000000000001,3.1559633027522933,1.711,4.3933333333333335,415.4,87.2,4.0410958904109595
12.6,0.94,1.01,34.7,0.246,193.5,232.6,1.02401,3.02,1.54,12.1,8,14.549999999999999,2.8677685950413228,1.786,4.85,426.1,96.8,4.172185430463576
10.3,1.24,1.2,37.3,0.239,265.8,332.8,1.02656,3.06,0.73,11.0,8,12.74,3.3909090909090907,0.969,4.246666666666667,598.6,88.0,3.366013071895425
11.1,0.9,1.07,45.7,0.306,213.1,292.0,1.01106,3.17,1.79,11.2,8,13.07,4.080357142857143,2.096,4.3566666666666665,505.1,89.6,3.501577287066246
10.2,0.88,1.14,46.7,0.255,229.5,273.6,1.02584,3.11,1.24,11.7,8,12.22,3.991452991452992,1.495,4.073333333333333,503.1,93.6,3.279742765273312
9.4,1.35,0.91,47.1,0.355,220.0,260.8,1.0134,2.93,1.08,11.9,8,11.66,3.957983193277311,1.435,3.8866666666666667,480.8,95.2,3.2081911262798632
13.4,1.22,0.7,44.3,0.156,180.9,361.5,1.00642,3.11,1.71,13.2,8,15.32,3.356060606060606,1.8659999999999999,5.1066666666666665,542.4,105.6,4.308681672025724
9.5,1.48,1.28,44.3,0.115,219.1,308.6,1.01052,3.11,1.13,10.8,8,12.26,4.101851851851851,1.2449999999999999,4.086666666666667,527.7,86.4,3.054662379421222
14.0,0.92,0.87,39.8,0.18,270.6,261.9,1.00471,3.05,1.38,11.9,8,15.79,3.34453781512605,1.5599999999999998,5.263333333333333,532.5,95.2,4.59016393442623
11.5,1.07,1.25,54.3,0.235,219.6,278.8,1.00863,3.03,1.46,10.2,8,13.82,5.323529411764706,1.6949999999999998,4.6066666666666665,498.4,81.6,3.795379537953796
8.1,0.6,1.15,50.5,0.269,138.1,309.9,1.01083,3.07,0.87,11.7,8,9.85,4.316239316239317,1.139,3.283333333333333,448.0,93.6,2.6384364820846904
10.1,1.03,1.04,45.6,0.153,175.1,64.1,1.00992,3.05,1.24,11.1,8,12.169999999999998,4.108108108108109,1.393,4.056666666666666,239.2,88.8,3.3114754098360657
12.3,0.42,0.9,57.1,0.338,228.9,275.3,1.02542,3.38,1.31,12.5,8,13.620000000000001,4.5680000000000005,1.6480000000000001,4.54,504.20000000000005,100.0,3.63905325443787
8.1,1.28,1.09,47.7,0.302,201.6,294.2,1.02594,2.96,1.38,12.6,8,10.469999999999999,3.785714285714286,1.682,3.4899999999999998,495.79999999999995,100.8,2.7364864864864864
9.8,0.94,0.97,45.8,0.217,218.1,276.0,1.0018,3.11,1.48,12.2,8,11.71,3.7540983606557377,1.697,3.9033333333333338,494.1,97.6,3.151125401929261
12.3,1.22,1.35,51.3,0.207,135.2,249.9,1.01798,3.29,1.17,10.2,8,14.870000000000001,5.029411764705882,1.377,4.956666666666667,385.1,81.6,3.738601823708207
8.4,1.15,1.27,34.9,0.113,166.4,298.4,1.01913,2.99,1.55,12.1,8,10.82,2.884297520661157,1.663,3.606666666666667,464.79999999999995,96.8,2.809364548494983
12.4,0.7,0.93,36.7,0.332,136.1,144.9,1.02306,3.31,1.19,12.5,8,14.03,2.9360000000000004,1.522,4.676666666666667,281.0,100.0,3.7462235649546827
13.4,0.86,1.25,49.9,0.193,163.2,249.9,1.00934,2.84,1.65,11.8,8,15.51,4.228813559322034,1.843,5.17,413.1,94.4,4.71830985915493
13.3,1.04,1.18,44.8,0.243,109.1,197.5,1.01651,2.92,1.81,10.1,8,15.52,4.435643564356435,2.053,5.173333333333333,306.6,80.8,4.554794520547945
9.2,0.8,1.25,34.3,0.249,203.4,202.0,1.01507,3.23,1.06,11.6,8,11.25,2.956896551724138,1.3090000000000002,3.75,405.4,92.8,2.8482972136222906
9.8,0.94,0.97,45.8,0.217,218.1,276.0,1.0018,3.11,1.48,12.2,8,11.71,3.7540983606557377,1.697,3.9033333333333338,494.1,97.6,3.151125401929261
6.9,0.99,1.28,49.3,0.237,65.8,192.8,1.0172,3.08,1.37,10.7,8,9.17,4.607476635514018,1.6070000000000002,3.0566666666666666,258.6,85.6,2.24025974025974
10.4,1.07,0.87,40.0,0.138,184.0,354.2,1.02227,2.97,1.08,12.5,8,12.34,3.2,1.218,4.113333333333333,538.2,100.0,3.5016835016835017
12.0,1.06,1.39,49.1,0.453,258.1,314.1,1.01346,3.08,1.02,10.4,8,14.450000000000001,4.721153846153846,1.473,4.816666666666667,572.2,83.2,3.896103896103896
11.4,0.92,0.78,36.4,0.171,256.2,192.6,1.01149,3.13,1.25,11.7,8,13.1,3.111111111111111,1.421,4.366666666666666,448.79999999999995,93.6,3.6421725239616616
12.1,1.24,0.78,33.6,0.134,181.4,213.2,1.00444,2.98,1.29,12.6,8,14.12,2.666666666666667,1.424,4.706666666666666,394.6,100.8,4.060402684563758
12.4,0.57,1.25,37.3,0.401,74.1,154.1,1.01206,3.38,1.33,11.5,8,14.22,3.243478260869565,1.731,4.74,228.2,92.0,3.668639053254438
12.4,0.94,0.64,50.3,0.361,221.2,264.4,1.00832,3.03,1.3,10.2,8,13.98,4.931372549019608,1.661,4.66,485.59999999999997,81.6,4.092409240924093
8.6,1.05,1.14,39.4,0.344,135.5,246.2,1.01736,3.26,1.37,11.5,8,10.790000000000001,3.426086956521739,1.714,3.596666666666667,381.7,92.0,2.638036809815951
10.4,1.0,1.25,30.1,0.222,217.2,271.7,1.02261,2.99,1.1,11.8,8,12.65,2.5508474576271185,1.322,4.216666666666667,488.9,94.4,3.4782608695652173
7.1,0.84,0.77,43.9,0.386,172.8,320.8,1.02494,3.34,1.26,13.3,8,8.709999999999999,3.3007518796992477,1.646,2.903333333333333,493.6,106.4,2.125748502994012
12.6,0.83,0.82,40.6,0.335,239.8,272.0,1.01282,3.35,1.28,10.6,8,14.25,3.8301886792452833,1.615,4.75,511.8,84.8,3.761194029850746
12.0,1.31,1.29,23.8,0.314,103.1,285.1,1.02711,3.4,0.94,13.3,8,14.600000000000001,1.7894736842105263,1.254,4.866666666666667,388.20000000000005,106.4,3.5294117647058822
14.0,0.93,1.04,46.7,0.295,231.1,219.1,1.00989,2.98,1.31,9.7,8,15.969999999999999,4.814432989690722,1.605,5.323333333333333,450.2,77.6,4.697986577181208
11.3,0.87,1.12,39.2,0.15,229.8,369.7,1.02066,3.05,1.59,11.4,8,13.29,3.43859649122807,1.74,4.43,599.5,91.2,3.704918032786886
13.9,0.81,0.93,39.0,0.169,137.7,317.4,1.0094,3.06,1.38,10.7,8,15.64,3.6448598130841123,1.549,5.213333333333334,455.09999999999997,85.6,4.542483660130719
11.9,1.29,1.36,28.8,0.253,196.5,300.3,1.03018,2.91,1.6,11.8,8,14.55,2.4406779661016946,1.8530000000000002,4.8500000000000005,496.8,94.4,4.0893470790378
10.1,0.96,0.75,53.2,0.251,139.5,330.4,1.0147,3.07,1.31,12.1,8,11.809999999999999,4.3966942148760335,1.561,3.936666666666666,469.9,96.8,3.2899022801302933
10.5,0.9,1.15,45.8,0.308,127.2,366.8,1.01557,3.17,1.67,10.6,8,12.55,4.320754716981132,1.978,4.183333333333334,494.0,84.8,3.3123028391167195
12.7,1.09,0.96,57.9,0.287,181.0,353.6,1.02803,2.85,1.6,11.7,8,14.75,4.948717948717949,1.887,4.916666666666667,534.6,93.6,4.456140350877193
12.0,1.15,1.22,51.3,0.339,163.1,363.9,1.01215,3.16,1.36,11.2,8,14.370000000000001,4.580357142857143,1.699,4.79,527.0,89.6,3.7974683544303796
10.7,0.7,1.2,55.6,0.247,131.8,378.4,1.02677,2.88,1.3,12.8,8,12.599999999999998,4.34375,1.5470000000000002,4.199999999999999,510.2,102.4,3.7152777777777777
13.6,1.09,1.33,40.2,0.116,218.4,156.1,1.01672,3.06,1.23,9.1,8,16.02,4.417582417582418,1.346,5.34,374.5,72.8,4.444444444444445
9.7,1.3,0.8,37.8,0.147,246.1,357.6,1.01509,3.15,1.16,11.9,8,11.8,3.176470588235294,1.307,3.9333333333333336,603.7,95.2,3.079365079365079
11.2,1.01,0.63,41.1,0.207,63.9,335.8,1.01694,3.13,1.56,13.0,8,12.84,3.161538461538462,1.7670000000000001,4.28,399.7,104.0,3.5782747603833864
13.1,0.8,1.01,38.2,0.313,203.7,338.7,1.01254,3.12,1.29,12.8,8,14.91,2.984375,1.603,4.97,542.4,102.4,4.198717948717949
12.2,0.56,1.46,47.1,0.251,190.3,178.2,1.02143,3.17,0.81,12.8,8,14.219999999999999,3.6796875,1.061,4.739999999999999,368.5,102.4,3.8485804416403786
12.9,1.29,1.32,45.3,0.23,136.8,339.0,1.02649,3.04,1.3,11.4,8,15.510000000000002,3.9736842105263155,1.53,5.170000000000001,475.8,91.2,4.243421052631579
14.2,0.47,0.7,50.1,0.369,126.3,319.9,1.01644,3.09,1.43,11.3,8,15.37,4.433628318584071,1.799,5.123333333333333,446.2,90.4,4.5954692556634305
13.7,1.26,0.6,38.6,0.173,153.7,336.8,1.01918,3.08,1.15,12.5,8,15.559999999999999,3.088,1.323,5.1866666666666665,490.5,100.0,4.448051948051948
8.4,0.65,1.48,37.7,0.148,77.1,193.7,1.00841,3.52,1.44,11.3,8,10.530000000000001,3.336283185840708,1.5879999999999999,3.5100000000000002,270.79999999999995,90.4,2.3863636363636362
11.9,1.03,1.01,53.3,0.218,155.1,236.0,1.01192,2.98,1.01,11.4,8,13.94,4.675438596491228,1.228,4.6466666666666665,391.1,91.2,3.993288590604027
12.6,1.21,0.74,42.1,0.218,133.1,295.8,1.02289,3.05,1.28,12.5,8,14.549999999999999,3.3680000000000003,1.498,4.85,428.9,100.0,4.131147540983607
10.7,0.9,0.81,36.1,0.191,216.5,358.6,1.02061,3.2,1.63,11.0,8,12.41,3.2818181818181817,1.821,4.136666666666667,575.1,88.0,3.3437499999999996
13.5,0.95,0.94,48.8,0.299,146.8,312.5,1.03437,2.97,1.76,10.9,8,15.389999999999999,4.477064220183486,2.059,5.13,459.3,87.2,4.545454545454545
